set_no,name,price_store,price_new,price_used,rating_value,rating_votes,theme_group,theme,subtheme,main_tag,year,volume,weight,piece_cnt,minifig_cnt
70786-1,Gali - Master of Water,14.99,30,29,4.8,4,Constraction,Bionicle,Toa,,2015,1768.23,0.22,87,0
70787-1,Tahu - Master of Fire,19.99,39,20,4.8,6,Constraction,Bionicle,Toa,,2015,2222.858,0.26,89,0
70788-1,Kopaka - Master of Ice,19.99,34,19,5,5,Constraction,Bionicle,Toa,,2015,2222.858,0.27,97,0
70789-1,Onua - Master of Earth,19.99,29,19,4.8,4,Constraction,Bionicle,Toa,,2015,2222.858,0.27,108,0
70790-1,Lord of Skull Spiders,14.99,20,10,4.7,3,Constraction,Bionicle,Reboot Villains,,2015,1768.23,0.21,145,0
70791-1,Skull Warrior,14.99,18,11,4.5,2,Constraction,Bionicle,Reboot Villains,,2015,1768.23,0.19,102,0
70792-1,Skull Slicer,14.99,12,9,4.3,3,Constraction,Bionicle,Reboot Villains,,2015,1768.23,0.18,71,0
70793-1,Skull Basher,14.99,14,11,3.7,7,Constraction,Bionicle,Reboot Villains,,2015,1768.23,0.2,72,0
70794-1,Skull Scorpio,14.99,12,10,5,1,Constraction,Bionicle,Reboot Villains,,2015,1768.23,0.19,107,0
70795-1,Mask Maker vs. Skull Grinder,29.99,45,31,4.8,4,Constraction,Bionicle,Miscellaneous,,2015,3606.168,0.42,171,0
70817-1,Batman & Super Angry Kitty Attack,9.99,16,15,4,2,Licensed,The LEGO Movie,,,2015,791.292,0.11,115,3
70818-1,Double-Decker Couch,14.99,30,25,4.6,5,Licensed,The LEGO Movie,,,2015,1642.791,0.2,197,5
70819-1,Bad Cop Car Chase,29.99,44,26,3.5,2,Licensed,The LEGO Movie,,,2015,3989.226,0.41,292,4
71016-1,Kwik-E-Mart,199.99,246,210,4.5,2,Licensed,The Simpsons,,,2015,,,2179,6
75060-1,Slave I,199.99,221,183,4.7,6,Licensed,Star Wars,Ultimate Collector Series,,2015,25959.528,3.05,1996,5
75072-1,ARC-170 Starfighter,9.99,13,9,4.3,4,Licensed,Star Wars,MicroFighters,,2015,791.292,0.1,95,1
75073-1,Vulture Droid,9.99,15,7,3,1,Licensed,Star Wars,MicroFighters,,2015,791.292,0.1,77,1
75074-1,Snowspeeder,9.99,12,6,5,3,Licensed,Star Wars,MicroFighters,,2015,791.292,0.1,97,1
75075-1,AT-AT,9.99,13,7,5,5,Licensed,Star Wars,MicroFighters,,2015,791.292,0.09,88,1
75076-1,Republic Gunship,9.99,17,9,4.8,4,Licensed,Star Wars,MicroFighters,,2015,791.292,0.1,105,1
75077-1,Homing Spider Droid,9.99,12,9,4,1,Licensed,Star Wars,MicroFighters,,2015,791.292,0.1,102,1
75078-1,Imperial Troop Transport,12.99,19,13,4.4,12,Licensed,Star Wars,Rebels,,2015,1238.826,0.16,141,4
75079-1,Shadow Troopers,12.99,17,11,4.1,7,Licensed,Star Wars,Legends,,2015,1238.826,0.12,95,4
75080-1,AAT,24.99,38,27,4,7,Licensed,Star Wars,Episode I,,2015,3052.562,0.39,251,3
75081-1,T-16 Skyhopper,24.99,27,25,4.5,6,Licensed,Star Wars,Episode IV,,2015,3603.024,0.43,247,2
75082-1,TIE Advanced Prototype,39.99,40,28,4.2,5,Licensed,Star Wars,Rebels,,2015,4359.156,0.55,355,3
75083-1,AT-DP,49.99,66,48,4.7,3,Licensed,Star Wars,Rebels,,2015,7105.964,0.79,500,4
75084-1,Wookiee Gunship,69.99,74,48,3.5,2,Licensed,Star Wars,Rebels,,2015,8256.96,0.98,570,4
75085-1,Hailfire Droid,19.99,32,22,5,2,Licensed,Star Wars,Episode II,,2015,2388.455,0.27,163,3
75086-1,Battle Droid Troop Carrier,39.99,72,48,5,1,Licensed,Star Wars,Episode I,,2015,4359.156,0.59,565,15
75087-1,Anakin's Custom Jedi Starfighter,39.99,43,34,5,4,Licensed,Star Wars,Legends,,2015,4359.156,0.59,370,3
75088-1,Senate Commando Troopers,12.99,17,12,5,3,Licensed,Star Wars,Legends,,2015,1238.826,0.12,106,4
75089-1,Geonosis Troopers,12.99,19,14,4,6,Licensed,Star Wars,Legends,,2015,1238.826,0.12,105,4
75090-1,Ezra's Speeder Bike,19.99,25,19,4.5,6,Licensed,Star Wars,Rebels,,2015,2253.462,0.26,253,3
75091-1,Flash Speeder,29.99,27,18,4.8,4,Licensed,Star Wars,Episode I,,2015,3989.226,0.46,312,5
75092-1,Naboo Starfighter,49.99,64,43,4.5,2,Licensed,Star Wars,Episode I,,2015,5704.788,0.73,442,9
75093-1,Death Star Final Duel,79.99,92,60,5,4,Licensed,Star Wars,Episode VI,,2015,10016.64,1.24,724,5
75094-1, Imperial Shuttle Tydirium,99.99,107,82,4.9,9,Licensed,Star Wars,Episode VI,,2015,12578.328,1.43,937,5
75095-1,TIE Fighter,199.99,193,146,4,2,Licensed,Star Wars,Ultimate Collector Series,,2015,25421.76,2.86,1685,1
75096-1,Sith Infiltrator,89.99,81,60,5,1,Licensed,Star Wars,Episode I,,2015,11877.84,1.28,662,8
75097-1,Star Wars Advent Calendar,39.99,31,30,,,Licensed,Star Wars,Seasonal,,2015,7105.964,0.4,292,9
75099-1,Rey's Speeder,19.99,16,10,4.2,14,Licensed,Star Wars,The Force Awakens,,2015,1773.216,0.23,193,2
75100-1,First Order Snowspeeder,39.99,30,15,3.6,5,Licensed,Star Wars,The Force Awakens,,2015,4359.156,0.64,444,3
75101-1,First Order Special Forces TIE Fighter,69.99,57,40,5,5,Licensed,Star Wars,The Force Awakens,,2015,9500.652,0.92,517,4
75102-1,Poe's X-wing Fighter,79.99,67,52,4.5,8,Licensed,Star Wars,The Force Awakens,,2015,8256.96,1.1,717,4
75103-1,First Order Transporter,89.99,87,59,5,7,Licensed,Star Wars,The Force Awakens,,2015,8984.52,1.19,792,7
75104-1,Kylo Ren's Command Shuttle,119.99,85,59,4,6,Licensed,Star Wars,The Force Awakens,,2015,12882.24,1.75,1005,6
75105-1,Millennium Falcon,149.99,153,108,4.4,9,Licensed,Star Wars,The Force Awakens,,2015,19139.652,2.31,1329,7
75106-1,Imperial Assault Carrier,129.99,90,74,4,3,Licensed,Star Wars,Rebels,,2015,17055.36,1.9,1216,6
75107-1,Jango Fett,19.99,20,12,4,1,Licensed,Star Wars,Buildable Figures,,2015,1773.216,0.21,85,0
75108-1,Clone Commander Cody,19.99,18,11,5,1,Licensed,Star Wars,Buildable Figures,,2015,1773.216,0.21,82,0
75109-1,Obi-Wan Kenobi,24.99,20,11,,,Licensed,Star Wars,Buildable Figures,,2015,2253.462,0.24,83,0
75110-1,Luke Skywalker,19.99,16,13,4,1,Licensed,Star Wars,Buildable Figures,,2015,1773.216,0.22,83,0
75111-1,Darth Vader,29.99,20,12,3.8,4,Licensed,Star Wars,Buildable Figures,,2015,3052.562,0.35,160,0
75112-1,General Grievous,34.99,41,27,5,4,Licensed,Star Wars,Buildable Figures,,2015,3606.168,0.46,186,0
75899-1,LaFerrari,14.99,47,28,4.5,2,Licensed,Speed Champions,Ferrari,,2015,,0.2,164,1
75900-1,Mummy Museum Mystery,14.99,38,24,3.5,2,Licensed,Scooby-Doo,,,2015,1238.826,0.16,110,2
75901-1,Mystery Plane Adventures,19.99,42,25,4,1,Licensed,Scooby-Doo,,,2015,2301.932,0.3,128,2
75902-1,The Mystery Machine,29.99,65,45,4.8,5,Licensed,Scooby-Doo,,,2015,4359.156,0.53,301,3
75903-1,Haunted Lighthouse,49.99,85,61,5,1,Licensed,Scooby-Doo,,,2015,7105.964,0.86,437,4
75904-1,Mystery Mansion,89.99,143,116,5,3,Licensed,Scooby-Doo,,,2015,12882.24,1.64,860,6
75908-1,458 Italia GT2,14.99,41,19,4.5,2,Licensed,Speed Champions,Ferrari,,2015,,0.19,153,1
75909-1,McLaren P1,14.99,45,20,3.7,3,Licensed,Speed Champions,McLaren,,2015,,0.2,168,1
75910-1,Porsche 918 Spyder,14.99,41,23,4.7,3,Licensed,Speed Champions,Porsche,,2015,,0.18,151,1
75911-1,McLaren Mercedes Pit Stop,29.99,57,45,4,1,Licensed,Speed Champions,McLaren,,2015,,0.49,332,3
75912-1,Porsche 911 GT Finish Line,49.99,76,54,5,2,Licensed,Speed Champions,Porsche,,2015,,0.74,551,4
75913-1,F14 T & Scuderia Ferrari Truck,99.99,154,103,4.5,2,Licensed,Speed Champions,Ferrari,,2015,,1.62,884,6
75915-1,Pteranodon Capture,19.99,30,17,5,2,Licensed,Jurassic World,,,2015,2301.932,0.34,174,2
75916-1,Dilophosaurus Ambush,29.99,50,28,4.3,3,Licensed,Jurassic World,,,2015,3989.226,0.5,248,2
75917-1,Raptor Rampage,49.99,99,46,4,3,Licensed,Jurassic World,,,2015,5704.788,0.69,324,3
75918-1,T-Rex Tracker,69.99,90,70,4,3,Licensed,Jurassic World,,,2015,10016.64,1.21,520,3
75919-1,Indominus Rex Breakout,129.99,238,207,5,1,Licensed,Jurassic World,,,2015,19139.652,2.35,1156,4
75920-1,Raptor Escape,39.99,117,82,4.3,3,Licensed,Jurassic World,,,2015,4359.156,0.65,394,2
76025-1,Green Lantern vs. Sinestro,19.99,26,18,4.7,6,Licensed,DC Comics Super Heroes,Justice League,,2015,2301.932,0.35,174,3
76026-1,Gorilla Grodd Goes Bananas,49.99,53,42,4,3,Licensed,DC Comics Super Heroes,Justice League,,2015,5704.788,0.69,347,6
76027-1,Black Manta Deep Sea Strike,39.99,44,32,5,1,Licensed,DC Comics Super Heroes,Justice League,,2015,5604.704,0.69,387,4
76028-1,Darkseid Invasion,69.99,58,45,3.3,3,Licensed,DC Comics Super Heroes,Justice League,,2015,8256.96,1.02,545,5
76029-1,Iron Man vs. Ultron,12.99,22,16,4,5,Licensed,Marvel Super Heroes,Avengers: Age of Ultron,,2015,996.165,0.13,90,4
76030-1,Avengers Hydra Showdown,19.99,28,14,4.2,6,Licensed,Marvel Super Heroes,Avengers: Age of Ultron,,2015,3052.562,0.36,220,3
76031-1,The Hulk Buster Smash,29.99,56,36,4.6,9,Licensed,Marvel Super Heroes,Avengers: Age of Ultron,,2015,3606.168,0.41,248,4
76032-1,The Avengers Quinjet City Chase,79.99,81,56,4.5,4,Licensed,Marvel Super Heroes,Avengers: Age of Ultron,,2015,11877.84,1.29,722,5
76034-1,Batboat Harbour Pursuit,29.99,37,27,4.3,3,Licensed,DC Comics Super Heroes,Batman,,2015,4732.98,0.53,264,3
76035-1,Jokerland,119.99,115,95,4.7,3,Licensed,DC Comics Super Heroes,Batman,,2015,12882.24,1.82,1037,8
76036-1,Carnage's SHIELD Sky Attack,12.99,21,14,4.4,5,Licensed,Marvel Super Heroes,Ultimate Spider-Man,,2015,996.165,0.13,97,3
76037-1,Rhino and Sandman Super Villain Team-up,39.99,46,36,4,2,Licensed,Marvel Super Heroes,Ultimate Spider-Man,,2015,5704.788,0.73,386,4
76038-1,Attack on Avengers Tower,59.99,155,101,4.2,5,Licensed,Marvel Super Heroes,Avengers: Age of Ultron,,2015,9500.652,1.12,511,5
76039-1,Ant-Man Final Battle,19.99,61,43,4.7,6,Licensed,Marvel Super Heroes,Ant-Man,,2015,2301.932,0.29,183,3
76040-1,Brainiac Attack,24.99,43,36,4.7,3,Licensed,DC Comics Super Heroes,Justice League,,2015,3052.562,0.37,179,4
76041-1,The Hydra Fortress Smash,49.99,57,37,3.8,4,Licensed,Marvel Super Heroes,Avengers: Age of Ultron,,2015,7105.964,0.81,405,5
76042-1,The SHIELD Helicarrier,349.99,358,320,4.8,4,Licensed,Marvel Super Heroes,Avengers,,2015,54463.5,5.44,2996,17
10251-1,Brick Bank,169.99,203,187,4.7,7,Model making,Creator Expert,Modular Buildings,,2016,17835,,2380,5
10252-1,Volkswagen Beetle,99.99,73,60,4.7,3,Model making,Creator Expert,Vehicles,,2016,9408,,1167,0
10253-1,Big Ben,249.99,232,198,5,3,Model making,Creator Expert,Buildings,,2016,,,4163,0
10254-1,Winter Holiday Train,99.99,68,73,4.7,7,Model making,Creator Expert,Winter Village,,2016,12096,,734,5
10720-1,Police Helicopter Chase,9.99,9,7,5,1,Junior,Juniors,City,,2016,1350.357,0.14,63,2
10721-1,Iron Man vs. Loki,12.99,31,25,4.7,3,Junior,Juniors,Marvel Super Heroes,,2016,996.165,0.14,66,2
10722-1,Snake Showdown,14.99,15,,4,1,Junior,Juniors,Ninjago,,2016,1642.791,0.2,92,2
10723-1,Ariel's Dolphin Carriage,14.99,23,13,,,Junior,Juniors,Disney Princess,,2016,1238.826,0.15,70,1
10724-1,Batman & Superman vs. Lex Luthor,19.99,32,13,5,2,Junior,Juniors,DC Comics Super Heroes,,2016,3052.562,0.36,164,3
10725-1,Lost Temple,29.99,31,15,,,Junior,Juniors,Ninjago,,2016,4359.156,0.48,172,3
10726-1,Stephanie's Horse Carriage,12.99,15,,,,Junior,Juniors,Friends,,2016,996.165,0.13,58,1
10727-1,Emma's Ice Cream Truck,19.99,32,14,,,Junior,Juniors,Friends,,2016,3052.562,0.33,136,2
10728-1,Mia's Vet Clinic,29.99,33,,,,Junior,Juniors,Friends,,2016,4359.156,0.47,173,2
10729-1,Cinderella's Carriage,24.99,20,15,4,1,Junior,Juniors,Disney Princess,,2016,2301.932,0.29,116,2
11911-1,City: Build Your Own Adventure parts,,,,,,Modern day,City,,,2016,,,92,1
11912-1,LEGO Star Wars: Build Your Own Adventure,,17,,,,Licensed,Star Wars,Book Parts,,2016,,,73,1
21026-1,Venice,29.99,60,40,4,2,Model making,Architecture,Skylines,,2016,,,212,0
21027-1,Berlin,29.99,71,49,4.3,3,Model making,Architecture,Skylines,,2016,,,289,0
21028-1,New York City,59.99,39,29,4.3,6,Model making,Architecture,Skylines,,2016,,,598,0
21029-1,Buckingham Palace,49.99,51,39,4,1,Model making,Architecture,Landmark Series,,2016,,,780,0
21030-1,United States Capitol Building,99.99,74,70,4,2,Model making,Architecture,Landmark Series,,2016,,,1032,0
21031-1,Burj Khalifa,39.99,65,47,4,1,Model making,Architecture,Landmark Series,,2016,,,333,0
21123-1,The Iron Golem,19.99,20,11,4,3,Licensed,Minecraft,Minifig-scale,,2016,3052.562,0.39,208,2
21124-1,The End Portal,59.99,94,61,3,1,Licensed,Minecraft,Minifig-scale,,2016,7105.964,0.94,559,3
21125-1,The Jungle Tree House,69.99,101,60,4.5,2,Licensed,Minecraft,Minifig-scale,,2016,8256.96,1.33,706,4
21126-1,The Wither,39.99,68,43,5,2,Licensed,Minecraft,Minifig-scale,,2016,3989.226,0.54,318,3
21127-1,The Fortress,109.99,168,94,3,1,Licensed,Minecraft,Minifig-scale,,2016,17055.36,1.86,984,4
21128-1,The Village,199.99,248,185,4,1,Licensed,Minecraft,Minifig-scale,,2016,,,1600,8
30277-1,First Order Star Destroyer,,6,5,3.7,3,Licensed,Star Wars,The Force Awakens,,2016,,,56,0
30278-1,Poe's X-wing Fighter,3.99,4,4,4.5,2,Licensed,Star Wars,The Force Awakens,,2016,,,64,0
30279-1,Kylo Ren's Command Shuttle,,4,2,4.5,2,Licensed,Star Wars,The Force Awakens,,2016,,,43,0
30346-1,Prison Island Helicopter,,4,,3.5,2,Modern day,City,Prison Island,,2016,,,46,1
30347-1,Fire Car,3.99,3,2,5,1,Modern day,City,Fire,,2016,,,53,1
30348-1,Mini Dumper,,4,,4,1,Modern day,City,Construction,,2016,,,45,1
30349-1,Sports Car,3.99,4,4,4,2,Modern day,City,Traffic,,2016,,,47,1
30350-1,Volcano Jackhammer,,5,5,4.5,2,Modern day,City,Volcano Explorers,,2016,,,53,1
30371-1,Knight's Cycle,,3,2,3,3,Action/Adventure,Nexo Knights,Miscellaneous,,2016,,,42,1
30372-1,Robin's Mini Fortrex,,3,2,4.7,3,Action/Adventure,Nexo Knights,Miscellaneous,,2016,,,45,1
30373-1,Knighton Hyper Cannon,,4,3,,,Action/Adventure,Nexo Knights,Miscellaneous,,2016,,,47,1
30374-1,The Lava Slinger,,3,2,4,1,Action/Adventure,Nexo Knights,Miscellaneous,,2016,,,40,1
30375-1,Sira's Adventurous Airglider,,9,,,,Action/Adventure,Elves,,,2016,,,24,1
30396-1,Cupcake Stall,,4,,,,Girls,Friends,,,2016,,,28,1
30397-1,Olaf's Summertime Fun,,6,4,4.5,2,Licensed,Disney,Frozen,,2016,,,48,1
30398-1,Adventure Camp Bridge,,2,1,3.5,2,Girls,Friends,Adventure Camp,,2016,,,37,1
30399-1,Bowling Alley,3.99,4,2,3,1,Girls,Friends,Amusement Park,,2016,,,51,1
30421-1,Skybound Plane,,4,6,4.5,2,Action/Adventure,Ninjago,Skybound,,2016,,,30,1
30422-1,Kai's Mini Dragon,,5,3,4.4,5,Action/Adventure,Ninjago,Skybound,,2016,,,39,1
30423-1,Anchor-Jet,,6,5,,,Action/Adventure,Ninjago,Skybound,,2016,,,38,1
30424-1,WU-CRU Training Dojo,,7,8,,,Action/Adventure,Ninjago,General,,2016,,,43,2
30446-1,The Batmobile,3.99,5,4,4,2,Licensed,DC Comics Super Heroes,DC Extended Universe,,2016,,,63,0
30447-1,Captain America's Motorcycle ,,9,6,4,2,Licensed,Marvel Super Heroes,Captain America: Civil War,,2016,,,25,1
30448-1,Spider-Man vs. The Venom Symbiote,,13,10,4.7,3,Licensed,Marvel Super Heroes,Ultimate Spider-Man,,2016,,,49,1
30471-1,Helicopter,,3,1,4,1,Model making,Creator,,,2016,,,47,0
30472-1,Parrot,,4,2,,,Model making,Creator,,,2016,,,43,0
30473-1,Racer,,4,,,,Junior,Juniors,City,,2016,,,30,1
30474-1,Reindeer,3.49,8,4,5,1,Model making,Creator,Seasonal,,2016,,,77,0
30601-1,Scooby-Doo,,9,10,2.5,2,Licensed,Scooby-Doo,,,2016,,,2,0
30602-1,First Order Stormtrooper,,8,5,5,1,Licensed,Star Wars,The Force Awakens,,2016,,,7,1
30603-1,Batman Classic TV Series - Mr. Freeze,,7,6,4.5,2,Licensed,DC Comics Super Heroes,Batman Classic TV Series,,2016,,,16,1
30604-1,Cosmic Boy,,8,5,3.5,2,Licensed,DC Comics Super Heroes,,,2016,,,7,1
30605-1,Finn (FN-2187),,8,5,3,1,Licensed,Star Wars,The Force Awakens,,2016,,,5,1
30606-1,Nightwing,,11,7,3,2,Licensed,DC Comics Super Heroes,Batman,,2016,,,6,1
31040-1,Desert Racers,4.99,5,2,3,1,Model making,Creator,,,2016,521.794,0.07,65,0
31041-1,Construction Vehicles,4.99,9,5,5,2,Model making,Creator,,,2016,521.794,0.07,64,0
31042-1,Super Soarer,9.99,12,5,4,2,Model making,Creator,,,2016,1238.826,0.18,100,0
31043-1,Chopper Transporter,9.99,9,6,5,1,Model making,Creator,,,2016,1238.826,0.17,124,0
31044-1,Park Animals,14.99,24,15,4,1,Model making,Creator,,,2016,1773.216,0.28,202,0
31045-1,Ocean Explorer,14.99,22,11,5,2,Model making,Creator,,,2016,2253.462,0.32,213,0
31046-1,Fast Car,19.99,19,7,4.3,3,Model making,Creator,,,2016,2301.932,0.4,222,0
31047-1,Propeller Plane,19.99,25,14,4.5,2,Model making,Creator,,,2016,3052.562,0.44,230,0
31048-1,Lakeside Lodge,29.99,30,23,4.8,5,Model making,Creator,,,2016,3989.226,0.63,368,1
31049-1,Twin Spin Helicopter,29.99,16,,,,Model making,Creator,,,2016,3989.226,0.58,326,0
31050-1,Corner Deli,39.99,42,31,4.8,5,Model making,Creator,,,2016,5604.704,0.79,467,2
31051-1,Lighthouse Point,59.99,55,38,5,2,Model making,Creator,,,2016,8256.96,1.03,528,2
31052-1,Vacation Getaways,69.99,66,42,5,2,Model making,Creator,,,2016,8984.52,1.4,792,2
31053-1,Treehouse Adventures,34.99,34,19,5,2,Model making,Creator,,,2016,4359.156,0.7,387,2
40220-1,London Bus,,13,9,4.8,4,Model making,Creator,,,2016,1688.4,,118,0
40221-1,Fountain,,16,13,4.8,5,Model making,Creator,,,2016,756,,105,2
41065-1,Rapunzel's Best Day Ever,19.99,27,16,,,Licensed,Disney,Tangled,,2016,2388.455,0.27,145,1
41066-1,Anna & Kristoff's Sleigh Adventure,29.99,29,20,,,Licensed,Disney,Frozen,,2016,3052.562,0.34,174,2
41067-1,Belle's Enchanted Castle,49.99,81,55,4,1,Licensed,Disney,Beauty and the Beast,,2016,5604.704,0.66,374,8
41068-1,Arendelle Castle Celebration,59.99,53,34,,,Licensed,Disney,Frozen,,2016,7105.964,0.87,477,6
41069-1,Treasure's Day at the Pool,5.99,8,3,3,1,Licensed,Disney,Palace Pets,,2016,521.794,0.08,70,0
41110-1,Birthday Party,19.99,19,8,,,Girls,Friends,Party,,2016,3052.562,0.32,191,1
41111-1,Party Train,9.99,9,6,,,Girls,Friends,Party,,2016,996.165,0.13,109,1
41112-1,Party Cakes,4.99,7,4,,,Girls,Friends,Party,,2016,521.794,0.06,50,0
41113-1,Party Gift Shop,4.99,6,4,,,Girls,Friends,Party,,2016,521.794,0.08,52,0
41114-1,Party Styling,4.99,6,5,,,Girls,Friends,Party,,2016,521.794,0.07,54,0
41115-1,Emma's Creative Workshop,9.99,13,7,4,1,Girls,Friends,,,2016,996.165,0.14,108,1
41116-1,Olivia's Exploration Car,14.99,18,6,,,Girls,Friends,,,2016,1642.791,0.22,185,1
41117-1,Pop Star TV Studio,19.99,21,9,4,1,Girls,Friends,Pop Star,,2016,3052.562,0.36,194,1
41118-1,Heartlake Supermarket,29.99,38,27,5,1,Girls,Friends,,,2016,3989.226,0.52,313,2
41119-1,Heartlake Cupcake Cafe,39.99,46,22,5,1,Girls,Friends,,,2016,7105.964,0.77,439,2
41120-1,Adventure Camp Archery,9.99,9,6,4,1,Girls,Friends,Adventure Camp,,2016,996.165,0.14,114,1
41121-1,Adventure Camp Rafting,29.99,21,17,5,1,Girls,Friends,Adventure Camp,,2016,4359.156,0.49,320,2
41122-1,Adventure Camp Tree House,79.99,72,30,5,1,Girls,Friends,Adventure Camp,,2016,12578.328,1.31,726,3
41123-1,Foal's Washing Station,9.99,11,6,,,Girls,Friends,Vet,,2016,996.165,0.13,77,1
41124-1,Heartlake Puppy Daycare,29.99,34,18,,,Girls,Friends,Vet,,2016,4359.156,0.52,286,2
41125-1,Horse Vet Trailer,39.99,46,28,,,Girls,Friends,Vet,,2016,5604.704,0.67,370,2
41126-1,Heartlake Riding Club,59.99,56,40,,,Girls,Friends,,,2016,10016.64,1.22,575,2
41127-1,Amusement Park Arcade,14.99,15,9,5,2,Girls,Friends,Amusement Park,,2016,1642.791,0.2,174,1
41128-1,Amusement Park Space Ride,19.99,19,13,5,2,Girls,Friends,Amusement Park,,2016,3052.562,0.33,195,1
41129-1,Amusement Park Hot Dog Van,29.99,26,18,3.5,2,Girls,Friends,Amusement Park,,2016,3989.226,0.44,243,2
41130-1,Amusement Park Roller Coaster,99.99,113,59,4.5,2,Girls,Friends,Amusement Park,,2016,17055.36,1.77,1124,4
41131-1,Friends Advent Calendar,29.99,12,,4,1,Girls,Friends,Seasonal,,2016,7105.964,0.38,218,2
41132-1,Heartlake Party Shop,29.99,24,,,,Girls,Friends,Party,,2016,,,176,2
41133-1,Amusement Park Bumper Cars,39.99,35,22,4,1,Girls,Friends,Amusement Park,,2016,,,424,2
41134-1,Heartlake Performance School,79.99,83,45,3,2,Girls,Friends,,,2016,,,774,3
41135-1,Livi's Pop Star House,49.99,109,53,4,1,Girls,Friends,Pop Star,,2016,8256.96,0.93,597,2
41140-1,Daisy's Beauty Salon,9.99,11,7,,,Licensed,Disney,Palace Pets,,2016,791.292,0.12,98,0
41141-1,Pumpkin's Royal Carriage,9.99,15,,3,1,Licensed,Disney,Palace Pets,,2016,791.292,0.11,79,0
41142-1,Palace Pets Royal Castle,19.99,25,11,,,Licensed,Disney,Palace Pets,,2016,2858.315,0.33,186,0
41171-1,Emily Jones & the Baby Wind Dragon,9.99,32,20,3.5,2,Action/Adventure,Elves,,,2016,996.165,0.12,80,1
41172-1,The Water Dragon Adventure,19.99,40,26,4,2,Action/Adventure,Elves,,,2016,3052.562,0.33,212,1
41173-1,Elvendale School of Dragons,19.99,42,26,,,Action/Adventure,Elves,,,2016,3052.562,0.35,230,1
